City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
293,Les Cayes,61,HT,2021-03-19 22:53:26,76,18.2,-73.75,76.53,4.41
294,Hammerfest,75,NO,2021-03-19 22:53:26,81,70.6634,23.6821,37.4,28.77
295,Mogadishu,6,SO,2021-03-19 22:51:33,83,2.0371,45.3438,79.68,14.12
296,Key Largo,6,US,2021-03-19 22:53:09,70,25.0865,-80.4473,80.01,5.99
297,San Quintin,0,MX,2021-03-19 22:53:27,57,30.4833,-115.95,65.41,18.1
298,Lagunas,40,PE,2021-03-19 22:53:27,81,-5.2269,-75.6753,79.38,1.63
299,Manakara,99,MG,2021-03-19 22:53:27,91,-22.1333,48.0167,74.25,1.5
300,Rock Falls,1,US,2021-03-19 22:53:28,35,41.7798,-89.689,51.8,10.36
301,Lebu,34,CL,2021-03-19 22:48:10,74,-37.6167,-73.65,57.7,8.84
302,Bubaque,32,GW,2021-03-19 22:51:31,62,11.2833,-15.8333,77.88,13.78
303,Zhuhai,20,CN,2021-03-19 22:53:28,94,22.2769,113.5678,75.0,3.44
304,Otane,74,NZ,2021-03-19 22:53:28,68,-39.8833,176.6333,61.0,5.01
305,Nikolskoye,0,RU,2021-03-19 22:51:11,79,59.7035,30.7861,18.0,4.47
306,Lons,75,FR,2021-03-19 22:53:29,81,43.3167,-0.4,39.2,4.61
307,Okhotsk,0,RU,2021-03-19 22:53:29,66,59.3833,143.3,3.72,16.02
308,Jodar,94,ES,2021-03-19 22:53:29,86,37.8406,-3.3526,42.01,9.62
309,Alice Springs,99,AU,2021-03-19 22:53:29,64,-23.7,133.8833,69.8,6.91
310,Chakradharpur,40,IN,2021-03-19 22:53:30,35,22.7,85.6333,70.92,3.69
311,Pedernales,1,DO,2021-03-19 22:53:30,67,18.0384,-71.744,79.21,2.77
312,Mount Isa,97,AU,2021-03-19 22:51:32,54,-20.7333,139.5,84.2,8.05
313,Cantanhede,100,BR,2021-03-19 22:53:30,97,-3.6333,-44.3767,74.55,3.04
314,Touros,40,BR,2021-03-19 22:53:11,83,-5.1989,-35.4608,78.8,5.75
315,Xichang,67,CN,2021-03-19 22:53:30,86,27.8964,102.2634,52.5,0.45
316,Kuhdasht,5,IR,2021-03-19 22:53:31,60,33.535,47.6061,44.49,5.39
317,Calabozo,68,VE,2021-03-19 22:53:31,33,8.9242,-67.4293,89.01,2.82
318,Kiama,100,AU,2021-03-19 22:53:31,81,-34.6833,150.8667,73.0,5.99
319,Oistins,20,BB,2021-03-19 22:53:32,57,13.0667,-59.5333,78.8,13.8
320,Faya,0,SA,2021-03-19 22:53:32,77,18.3851,42.4509,62.6,2.62
321,Kharovsk,100,RU,2021-03-19 22:53:32,97,59.9642,40.1912,15.76,4.34
322,Saldanha,76,ZA,2021-03-19 22:50:30,77,-33.0117,17.9442,60.8,5.75
323,Vila,49,PT,2021-03-19 22:53:33,77,42.0304,-8.1588,46.99,11.01
324,Cayenne,47,GF,2021-03-19 22:53:33,78,4.9333,-52.3333,79.0,4.61
325,Syracuse,40,IT,2021-03-19 22:50:42,87,37.0881,15.2792,55.0,1.14
326,Sao Joao Da Barra,23,BR,2021-03-19 22:53:33,89,-21.6403,-41.0511,76.93,12.84
327,Hutchinson,1,US,2021-03-19 22:51:30,38,38.0608,-97.9298,57.2,9.22
328,Klaksvik,75,FO,2021-03-19 22:52:17,100,62.2266,-6.589,44.6,19.57
329,Iqaluit,1,CA,2021-03-19 22:52:20,69,63.7506,-68.5145,-16.01,28.77
330,Monroe,1,US,2021-03-19 22:50:18,25,43.1501,-77.6831,36.0,3.44
331,Atar,0,MR,2021-03-19 22:53:34,18,20.5169,-13.0499,74.48,12.48
332,Todiresti,0,RO,2021-03-19 22:53:34,93,47.3167,26.8333,32.0,6.91
333,Beaupre,2,CA,2021-03-19 22:53:34,40,47.0443,-70.8953,30.2,6.91
334,Riwaka,1,NZ,2021-03-19 22:50:07,69,-41.0833,173.0,64.0,1.99
335,Vila Franca Do Campo,20,PT,2021-03-19 22:51:59,82,37.7167,-25.4333,57.2,6.91
336,Akyab,71,MM,2021-03-19 22:53:35,75,20.15,92.9,69.6,5.88
337,Vung Tau,99,VN,2021-03-19 22:53:35,87,10.346,107.0843,78.6,12.5
338,Rocafuerte,20,EC,2021-03-19 22:53:36,74,-0.9167,-80.4333,82.4,10.36
339,Port-Gentil,20,GA,2021-03-19 22:51:03,94,-0.7193,8.7815,78.8,3.44
340,Pietarsaari,75,FI,2021-03-19 22:53:36,74,63.65,22.6833,26.01,13.8
341,Isiro,100,CD,2021-03-19 22:53:36,95,2.7739,27.616,66.2,2.39
342,Ponta Do Sol,20,PT,2021-03-19 22:51:04,58,32.6667,-17.1,59.0,6.91
343,Klembivka,100,UA,2021-03-19 22:53:36,86,48.3904,28.4109,30.99,5.23
344,Erzin,81,TR,2021-03-19 22:53:37,69,36.9559,36.2,57.99,2.73
345,Manadhoo,24,MV,2021-03-19 22:53:37,72,5.7667,73.3833,81.95,7.07
346,Flinders,100,AU,2021-03-19 22:45:52,90,-34.5833,150.8552,73.0,4.0
347,Springbok,90,ZA,2021-03-19 22:53:38,45,-29.6643,17.8865,66.63,1.7
348,Los Llanos De Aridane,0,ES,2021-03-19 22:50:41,63,28.6585,-17.9182,62.6,8.05
349,Tanout,21,NE,2021-03-19 22:53:38,12,14.9709,8.8879,83.89,7.23
350,Norman Wells,75,CA,2021-03-19 22:46:02,65,65.282,-126.8329,-0.4,14.97
351,Vardo,75,NO,2021-03-19 22:51:14,80,70.3705,31.1107,28.4,25.32
352,Zeya,100,RU,2021-03-19 22:53:38,84,53.75,127.2667,14.16,1.12
353,Aklavik,40,CA,2021-03-19 22:52:03,60,68.2191,-135.0107,-2.2,9.22
354,Fort Nelson,75,CA,2021-03-19 22:51:46,51,58.8053,-122.7002,33.8,16.11
355,Waingapu,92,ID,2021-03-19 22:53:39,83,-9.6567,120.2641,79.09,8.32
356,Nuevo Casas Grandes,0,MX,2021-03-19 22:53:39,8,30.4167,-107.9167,75.99,11.01
357,Darhan,24,MN,2021-03-19 22:53:39,81,49.4867,105.9228,8.67,3.87
358,Vanavara,100,RU,2021-03-19 22:50:55,93,60.34,102.2797,20.64,15.21
359,Yarmouth,1,US,2021-03-19 22:53:40,44,41.7057,-70.2286,36.0,10.36
360,Lorengau,55,PG,2021-03-19 22:47:23,68,-2.0226,147.2712,84.29,3.33
361,Valley City,1,US,2021-03-19 22:53:40,40,46.9233,-98.0032,53.6,27.63
362,Nathdwara,23,IN,2021-03-19 22:53:40,41,24.9333,73.8167,67.86,3.89
363,Comodoro Rivadavia,0,AR,2021-03-19 22:51:27,30,-45.8667,-67.5,68.0,17.27
364,Codrington,5,AU,2021-03-19 22:51:47,78,-38.2667,141.9667,64.44,9.53
365,Isangel,75,VU,2021-03-19 22:51:58,70,-19.55,169.2667,84.2,9.22
366,Sudak,100,UA,2021-03-19 22:53:41,77,44.85,34.9667,42.15,5.01
367,Ilhabela,17,BR,2021-03-19 22:51:21,89,-23.7781,-45.3581,76.35,3.51
368,Tual,29,ID,2021-03-19 22:53:41,66,-5.6667,132.75,83.75,5.88
369,Lamu,20,KE,2021-03-19 22:53:42,83,-2.2717,40.902,80.6,8.05
370,Nouakchott,0,MR,2021-03-19 22:50:45,73,18.0858,-15.9785,69.8,17.27
371,Baruun-Urt,100,MN,2021-03-19 22:52:16,71,46.6806,113.2792,17.74,13.73
372,Vao,100,NC,2021-03-19 22:51:16,77,-22.6667,167.4833,76.21,24.49
373,Saint-Francois,0,FR,2021-03-19 22:53:42,80,46.4154,3.9054,35.01,10.36
374,Cairns,75,AU,2021-03-19 22:52:30,78,-16.9167,145.7667,78.8,8.05
375,Nogent-Le-Rotrou,0,FR,2021-03-19 22:53:42,70,48.3333,1.0,37.4,9.22
376,Funadhoo,39,MV,2021-03-19 22:53:43,73,6.15,73.2667,82.0,7.99
377,Waitati,35,NZ,2021-03-19 22:53:43,65,-45.75,170.5667,60.01,11.99
378,Puerto Del Rosario,75,ES,2021-03-19 22:53:43,55,28.5004,-13.8627,62.6,17.27
379,Mandiana,66,GN,2021-03-19 22:53:43,29,10.6333,-8.6833,87.85,3.85
380,Taoudenni,2,ML,2021-03-19 22:52:02,14,22.6783,-3.9836,75.34,10.42
381,Pinillos,100,CO,2021-03-19 22:53:44,81,8.9193,-74.4677,78.96,2.53
382,Isla Mujeres,75,MX,2021-03-19 22:53:44,83,21.2311,-86.731,77.0,10.36
383,Pauini,51,BR,2021-03-19 22:53:44,87,-7.7136,-66.9764,76.5,1.48
384,Porto Novo,20,BJ,2021-03-19 22:53:45,83,6.4965,2.6036,80.6,5.75
385,Camacha,75,PT,2021-03-19 22:51:08,67,33.0833,-16.3333,59.0,10.36
386,Santa Vitoria Do Palmar,0,BR,2021-03-19 22:53:45,79,-33.5189,-53.3681,63.88,6.98
387,Troitsko-Pechorsk,99,RU,2021-03-19 22:53:45,95,62.7084,56.1964,16.7,6.33
388,Rundu,9,NA,2021-03-19 22:53:46,77,-17.9333,19.7667,66.92,4.61
389,Igarka,0,RU,2021-03-19 22:51:00,90,67.4667,86.5833,-29.6,13.02
390,Itoman,20,JP,2021-03-19 22:53:46,88,26.1247,127.6694,71.6,3.44
391,Viedma,0,AR,2021-03-19 22:53:46,37,-40.8135,-62.9967,74.19,12.17
392,Yenagoa,100,NG,2021-03-19 22:53:47,93,4.9247,6.2642,74.16,2.48
393,Alvorada,79,BR,2021-03-19 22:53:47,89,-12.48,-49.1247,72.63,3.53
394,Shirokiy,98,RU,2021-03-19 22:53:47,91,49.758,129.523,17.78,4.76
395,Qasigiannguit,75,GL,2021-03-19 22:53:47,46,68.8193,-51.1922,23.0,24.16
396,Castro,16,BR,2021-03-19 22:50:59,97,-24.7911,-50.0119,63.41,9.35
397,Jinxiang,100,CN,2021-03-19 22:53:48,96,27.4327,120.6062,59.83,2.89
398,La Macarena,68,CO,2021-03-19 22:53:48,79,2.1837,-73.7849,78.21,3.15
399,Liseleje,37,DK,2021-03-19 22:53:48,61,56.0053,11.9483,30.99,7.92
400,Beyla,67,GN,2021-03-19 22:53:49,64,8.6833,-8.6333,75.29,3.76
401,Thompson,75,CA,2021-03-19 22:51:40,35,55.7435,-97.8558,53.6,8.05
402,Bay Saint Louis,90,US,2021-03-19 22:53:49,55,30.3088,-89.33,59.0,12.66
403,Hasaki,75,JP,2021-03-19 22:53:49,87,35.7333,140.8333,50.0,9.22
404,Palmer,1,US,2021-03-19 22:51:52,20,42.1584,-72.3287,39.2,16.11
405,Bushehr,0,IR,2021-03-19 22:53:49,47,28.9684,50.8385,69.75,18.66
406,Santa Cruz Del Sur,0,CU,2021-03-19 22:53:50,71,20.7147,-77.9956,79.09,10.85
407,Ghanzi,11,BW,2021-03-19 22:53:50,48,-21.5667,21.7833,71.31,4.56
408,Krasnoarmeysk,76,RU,2021-03-19 22:52:13,89,51.0239,45.6969,22.24,12.15
409,Tome,40,CL,2021-03-19 22:48:55,77,-36.6167,-72.95,62.6,10.36
410,Ladario,75,BR,2021-03-19 22:53:51,100,-19.0047,-57.6017,77.0,2.95
411,Muros,90,ES,2021-03-19 22:51:12,56,42.7762,-9.0603,54.0,15.08
412,Broome,1,US,2021-03-19 22:53:51,40,42.2506,-75.833,34.0,10.36
413,Pierre,1,US,2021-03-19 22:53:51,44,44.3683,-100.351,57.2,23.02
414,Rio Gallegos,40,AR,2021-03-19 22:51:29,38,-51.6226,-69.2181,57.2,23.02
415,Port Lincoln,0,AU,2021-03-19 22:51:44,67,-34.7333,135.8667,71.87,14.67
416,Rayachoti,9,IN,2021-03-19 22:53:52,58,14.05,78.75,70.09,5.44
417,The Valley,40,AI,2021-03-19 22:53:52,69,18.217,-63.0578,78.8,13.8
418,Hereford,86,GB,2021-03-19 22:53:52,95,52.0568,-2.7148,45.0,2.48
419,Concordia,0,AR,2021-03-19 22:53:52,65,-31.393,-58.0209,77.0,5.75
420,Herat,60,AF,2021-03-19 22:53:53,59,34.5,62.0,59.13,2.06
421,Gondanglegi,91,ID,2021-03-19 22:53:53,87,-7.7479,112.0132,73.36,5.82
422,Madisonville,1,US,2021-03-19 22:49:10,18,37.3281,-87.4989,55.4,10.36
423,Broken Hill,97,AU,2021-03-19 22:53:53,64,-31.95,141.4333,69.8,14.97
424,Jiangyou,100,CN,2021-03-19 22:53:54,72,31.7667,104.7167,52.79,0.63
425,Arawa,100,PG,2021-03-19 22:53:54,66,-6.2132,155.5367,85.87,2.15
426,Sampit,96,ID,2021-03-19 22:53:54,95,-2.5333,112.95,74.35,2.17
427,Key West,20,US,2021-03-19 22:50:58,69,24.5557,-81.7826,77.0,13.8
428,Salinopolis,98,BR,2021-03-19 22:52:16,89,-0.6136,-47.3561,74.73,5.77
429,Santo Tomas,20,PH,2021-03-19 22:53:55,78,14.1079,121.1414,82.99,1.14
430,Pingliang,90,CN,2021-03-19 22:53:55,39,35.5392,106.6861,31.64,6.53
431,Shache,69,CN,2021-03-19 22:53:55,40,38.4167,77.2406,40.23,3.71
432,College,20,US,2021-03-19 22:50:45,72,64.8569,-147.8028,12.0,3.44
433,San Cristobal,40,VE,2021-03-19 22:47:15,83,7.7669,-72.225,78.8,9.22
434,Walvis Bay,0,NA,2021-03-19 22:51:34,90,-22.9575,14.5053,62.01,5.01
435,Vad,87,RU,2021-03-19 22:53:56,95,55.5301,44.2114,20.03,8.32
436,Jabinyanah,40,TN,2021-03-19 22:53:56,72,35.035,10.9081,60.8,13.8
437,La Ronge,80,CA,2021-03-19 22:53:56,30,55.1001,-105.2842,59.0,8.05
438,Saint-Georges,40,GD,2021-03-19 22:53:57,78,12.0564,-61.7485,80.6,17.27
439,Zaysan,0,KZ,2021-03-19 22:53:57,66,47.4667,84.8667,10.15,2.15
440,Yeppoon,75,AU,2021-03-19 22:53:57,78,-23.1333,150.7333,78.8,6.91
441,Aswan,0,EG,2021-03-19 22:52:14,32,24.0934,32.907,71.42,8.79
442,Vagay,100,RU,2021-03-19 22:53:57,94,57.9375,69.0217,24.35,7.27
443,Saint Anthony,1,US,2021-03-19 22:53:58,20,45.0205,-93.218,52.0,10.36
444,Iranshahr,33,IR,2021-03-19 22:51:29,37,27.2025,60.6848,68.92,2.42
445,Plettenberg Bay,97,ZA,2021-03-19 22:53:58,90,-34.0527,23.3716,63.63,7.18
446,Diego De Almagro,44,CL,2021-03-19 22:53:58,52,-26.3667,-70.05,64.26,6.11
447,Vanino,22,RU,2021-03-19 22:53:59,65,49.0869,140.2543,26.8,2.04
448,Nanchang,85,CN,2021-03-19 22:53:59,81,28.6833,115.8833,50.81,9.37
449,Kirakira,37,SB,2021-03-19 22:53:59,69,-10.4544,161.9205,85.75,6.85
450,Ust-Omchug,0,RU,2021-03-19 22:53:59,89,61.15,149.6333,-10.86,2.19
451,Tombouctou,0,ML,2021-03-19 22:54:00,9,20.0,-3.0,70.74,2.01
452,Ixtapa,1,MX,2021-03-19 22:54:00,61,20.7,-105.2,77.0,10.36
453,Birin,36,NP,2021-03-19 22:51:35,37,26.8865,88.0718,57.47,4.74
454,Abu Samrah,0,SY,2021-03-19 22:54:00,73,35.3029,37.1841,47.55,2.44
455,Awjilah,0,LY,2021-03-19 22:46:53,20,29.1081,21.2869,71.51,10.47
456,Verkhnevilyuysk,93,RU,2021-03-19 22:54:01,97,63.4453,120.3167,-0.51,3.33
457,Faanui,33,PF,2021-03-19 22:50:54,67,-16.4833,-151.75,82.74,7.07
458,Verkh-Usugli,47,RU,2021-03-19 22:54:01,89,52.7,115.1667,7.93,3.6
459,Miyang,100,CN,2021-03-19 22:54:01,45,24.4042,103.4428,57.54,0.65
460,Barcelona,20,ES,2021-03-19 22:54:02,87,41.3888,2.159,48.0,5.75
461,Port Hedland,6,AU,2021-03-19 22:54:02,68,-20.3167,118.5667,71.6,17.27
462,Listvyanka,0,RU,2021-03-19 22:54:02,85,51.8535,104.8693,5.0,4.47
463,Carballo,75,ES,2021-03-19 22:54:02,71,43.213,-8.691,53.01,8.05
464,Tucurui,100,BR,2021-03-19 22:51:12,90,-3.7661,-49.6725,73.8,0.56
465,Turukhansk,0,RU,2021-03-19 22:54:03,93,65.8167,87.9833,-24.59,9.4
466,Kupang,75,ID,2021-03-19 22:51:10,100,-10.1667,123.5833,77.0,2.3
467,Aykhal,100,RU,2021-03-19 22:54:03,99,66.0,111.5,-1.71,10.69
468,Port Augusta,100,AU,2021-03-19 22:54:03,78,-32.5,137.7667,73.0,9.22
469,Dukat,8,RU,2021-03-19 22:54:03,91,62.55,155.55,-14.51,3.69
470,Bandraboua,0,YT,2021-03-19 22:54:04,94,-12.7044,45.1223,78.8,5.75
471,Sosnovoborsk,0,RU,2021-03-19 22:54:04,63,56.1325,93.3589,21.2,4.47
472,Loiza,20,PR,2021-03-19 22:54:04,61,18.4313,-65.8802,80.6,17.27
473,Pasighat,36,IN,2021-03-19 22:54:05,44,28.0667,95.3333,69.49,4.43
474,Pisco,0,PE,2021-03-19 22:51:58,61,-13.7,-76.2167,77.0,17.27
475,Shaoyang,100,CN,2021-03-19 22:54:05,87,27.2315,111.4525,47.01,4.23
476,Galle,99,LK,2021-03-19 22:54:05,82,6.0367,80.217,76.55,3.71
477,Hirara,20,JP,2021-03-19 22:54:05,94,24.8,125.2833,71.6,4.61
478,Vera Cruz,79,BR,2021-03-19 22:54:06,82,-12.6333,-41.0333,70.63,5.19
479,Roald,90,NO,2021-03-19 22:54:06,87,62.5833,6.1333,44.01,20.71
480,Altay,0,CN,2021-03-19 22:54:06,38,47.8667,88.1167,14.97,5.66
481,Haapiti,40,PF,2021-03-19 22:51:59,62,-17.5667,-149.8667,87.8,6.91
482,Alvarado,20,MX,2021-03-19 22:54:07,61,18.7667,-95.7667,77.0,16.11
483,Imst,95,AT,2021-03-19 22:54:07,92,47.2684,10.6698,28.0,5.99
484,Gayeri,88,BF,2021-03-19 22:54:07,14,12.6497,0.4931,86.81,1.66
485,Keflavik,75,IS,2021-03-19 22:54:08,81,64.0049,-22.5624,39.2,19.57
486,Suslovo,97,RU,2021-03-19 22:54:08,87,56.2167,88.1167,20.16,5.26
487,Mitsamiouli,43,KM,2021-03-19 22:54:08,75,-11.3847,43.2844,82.72,6.58
488,Lazaro Cardenas,0,MX,2021-03-19 22:54:08,54,17.9583,-102.2,83.17,11.3
489,Sungaipenuh,100,ID,2021-03-19 22:54:09,96,-2.0833,101.3833,65.07,0.36
490,Terra Santa,92,BR,2021-03-19 22:54:09,90,-2.1042,-56.4869,76.37,2.77
491,Pandan,65,PH,2021-03-19 22:54:10,84,14.0453,124.1694,80.69,6.31
492,Verkhoyansk,100,RU,2021-03-19 22:54:10,84,67.5447,133.385,3.72,4.94
493,Arroyo,0,ES,2021-03-19 22:54:10,65,41.6096,-4.7969,39.0,32.21
494,Havre-Saint-Pierre,1,CA,2021-03-19 22:54:10,38,50.2334,-63.5986,17.6,18.41
495,Oktyabrskoye,86,RU,2021-03-19 22:54:11,87,43.0645,44.7417,39.2,6.71
496,Hovd,0,MN,2021-03-19 22:54:11,39,48.0056,91.6419,15.06,5.08
497,Adre,93,TD,2021-03-19 22:54:11,15,13.4667,22.2,79.32,14.29
498,Pemangkat,97,ID,2021-03-19 22:50:42,88,1.1667,108.9667,76.23,6.31
499,Cap-Aux-Meules,100,CA,2021-03-19 22:54:12,73,47.3821,-61.8597,19.4,31.07
500,Raudeberg,93,NO,2021-03-19 22:54:12,90,61.9875,5.1352,43.0,17.6
501,Gonbad-E Qabus,3,IR,2021-03-19 22:50:17,70,37.25,55.1672,53.01,10.76
502,Corinto,99,GR,2021-03-19 22:50:57,64,37.9407,22.9573,50.0,1.01
503,Quang Ngai,4,VN,2021-03-19 22:54:12,93,15.1167,108.8,71.4,4.54
504,Bend,1,US,2021-03-19 22:50:46,27,44.0582,-121.3153,50.0,16.11
505,La Primavera,86,CO,2021-03-19 22:54:13,52,5.4906,-70.4092,86.63,4.97
506,Muzhi,100,RU,2021-03-19 22:54:13,98,65.3667,64.6667,-19.08,9.44
507,Hwange,4,ZW,2021-03-19 22:54:13,85,-18.3693,26.5019,68.63,2.3
508,Kamenka,98,RU,2021-03-19 22:51:54,92,51.3223,42.7678,25.99,7.63
509,Tolyatti,75,RU,2021-03-19 22:54:13,80,53.5303,49.3461,26.6,13.42
510,Shubarkuduk,100,KZ,2021-03-19 22:54:14,95,49.1447,56.4872,28.4,21.39
511,Marsa Matruh,40,EG,2021-03-19 22:54:14,77,31.3525,27.2453,60.8,11.5
512,Campobasso,100,IT,2021-03-19 22:54:14,79,41.6333,14.5833,39.99,5.01
513,Umm Kaddadah,36,SD,2021-03-19 22:54:15,15,13.6017,26.6876,82.38,19.1
514,Ulladulla,90,AU,2021-03-19 22:52:22,100,-35.35,150.4667,68.0,11.5
515,Zhicheng,97,CN,2021-03-19 22:53:14,90,30.2956,111.5047,46.0,4.59
516,Kushiro,20,JP,2021-03-19 22:54:15,64,42.975,144.3747,30.2,6.91
517,Korla,0,CN,2021-03-19 22:54:15,72,41.7597,86.1469,35.31,7.78
518,Beringovskiy,100,RU,2021-03-19 22:46:53,92,63.05,179.3167,-2.04,16.78
519,Preeceville,75,CA,2021-03-19 22:54:16,100,51.95,-102.6677,36.34,9.86
520,Eyl,3,SO,2021-03-19 22:51:59,85,7.9803,49.8164,75.25,10.56
521,Itainopolis,93,BR,2021-03-19 22:54:16,74,-7.4469,-41.4783,76.71,2.84
522,Da Nang,75,VN,2021-03-19 22:50:42,88,16.0678,108.2208,77.0,2.3
523,Kalmanka,0,RU,2021-03-19 22:54:16,68,52.8992,83.5433,19.4,6.71
524,Gatton,90,AU,2021-03-19 22:54:17,83,-27.55,152.2833,73.4,4.0
525,Kushima,75,JP,2021-03-19 22:54:17,94,31.4583,131.2333,62.6,4.61
526,Ust-Ishim,100,RU,2021-03-19 22:54:17,92,57.6935,71.1665,22.42,7.4
527,Soyo,93,AO,2021-03-19 22:54:18,84,-6.1349,12.3689,80.46,7.61
528,Aiquile,35,BO,2021-03-19 22:54:18,86,-18.2041,-65.1807,57.67,3.2
529,Virginia Beach,35,US,2021-03-19 22:52:39,64,36.8529,-75.978,42.01,1.99
530,Aleksandrovka,42,UA,2021-03-19 22:54:18,92,46.8383,32.7612,34.39,6.53
531,Terre Haute,1,US,2021-03-19 22:54:18,35,39.4667,-87.4139,51.8,13.8
532,Young,38,UY,2021-03-19 22:54:19,58,-32.6833,-57.6333,75.0,9.48
533,Odienne,19,CI,2021-03-19 22:54:19,39,9.51,-7.5692,83.73,3.8
534,Winslow,1,US,2021-03-19 22:54:19,9,35.0242,-110.6974,73.4,13.53
535,Hay River,90,CA,2021-03-19 22:51:56,86,60.8156,-115.7999,23.0,9.22
536,Husavik,40,IS,2021-03-19 22:51:44,57,66.0449,-17.3389,44.6,13.8
537,Tianpeng,100,CN,2021-03-19 22:54:20,1,30.9866,103.9393,55.0,6.02
538,Acapulco,1,MX,2021-03-19 22:54:20,65,16.8634,-99.8901,84.2,11.5
539,Port Hawkesbury,90,CA,2021-03-19 22:51:19,79,45.6169,-61.3485,18.0,14.97
540,Champerico,20,GT,2021-03-19 22:54:20,55,14.3,-91.9167,89.6,9.22
541,Rangoon,34,MM,2021-03-19 22:54:21,88,16.8053,96.1561,77.0,2.3
542,Grand Gaube,5,MU,2021-03-19 22:54:21,92,-20.0064,57.6608,75.0,19.73
543,Ponta Delgada,20,PT,2021-03-19 22:54:21,82,37.7333,-25.6667,57.2,6.91
544,Bileca,0,BA,2021-03-19 22:54:22,61,42.8719,18.4297,42.8,13.8
545,Russell,90,US,2021-03-19 22:54:22,55,32.3502,-85.1999,59.0,6.91
546,Lianzhou,98,CN,2021-03-19 22:54:22,84,24.7811,112.3825,59.67,5.12
547,Apricena,0,IT,2021-03-19 22:54:22,81,41.7839,15.4437,42.8,4.61
548,Hurghada,0,EG,2021-03-19 22:51:28,42,27.2574,33.8129,64.4,5.75
549,Hendek,75,TR,2021-03-19 22:54:23,100,40.7994,30.7481,42.8,2.3
550,Ous,97,RU,2021-03-19 22:54:23,95,60.9058,61.5186,19.99,7.18
551,Bukachacha,19,RU,2021-03-19 22:54:23,92,52.9833,116.9167,8.83,4.21
552,Los Negros,40,BO,2021-03-19 22:54:24,65,-17.7333,-63.4333,80.6,4.61
553,Kilrush,20,IE,2021-03-19 22:54:24,93,52.6397,-9.4833,42.8,4.61
554,Kuantan,20,MY,2021-03-19 22:54:24,88,3.8077,103.326,77.0,3.31
555,Katsuura,75,JP,2021-03-19 22:51:16,71,35.1333,140.3,55.0,10.36
556,Batesville,1,US,2021-03-19 22:53:53,31,35.7698,-91.641,60.8,6.91
557,Neiafu,40,TO,2021-03-19 22:54:25,74,-18.65,-173.9833,84.2,8.05
558,Olafsvik,100,IS,2021-03-19 22:54:25,74,64.8945,-23.7142,37.24,22.19
559,Lac Du Bonnet,0,CA,2021-03-19 22:54:25,75,50.2536,-96.0612,57.0,7.0
560,Zhezkazgan,100,KZ,2021-03-19 22:54:26,97,47.8043,67.7144,31.78,6.6
561,Bijie,100,CN,2021-03-19 22:54:26,89,27.3125,105.2942,51.24,7.49
562,Port Macquarie,100,AU,2021-03-19 22:54:26,99,-31.4333,152.9167,69.01,12.93
563,Abu Dhabi,0,AE,2021-03-19 22:54:26,88,24.4667,54.3667,75.2,2.3
564,Kashi,64,CN,2021-03-19 22:54:27,38,39.4547,75.9797,41.0,4.47
565,Paratinga,100,BR,2021-03-19 22:54:27,57,-12.6906,-43.1842,79.52,1.83
566,Aquidauana,100,BR,2021-03-19 22:54:10,93,-20.4711,-55.7872,75.94,4.47
567,Arcata,90,US,2021-03-19 22:54:27,93,40.8665,-124.0828,53.01,4.61
568,Nome,1,US,2021-03-19 22:54:28,60,64.5011,-165.4064,1.4,5.75
